order_id,order_date,ship_date,customer_id,customer_name,segment,city,state,region,total_sales,total_items,total_discount,total_profit,num_products
CA-2017-163979,12/28/2017,1/2/2018,KH-16690,Kristen Hastings,Corporate,San Francisco,California,West,725.84,4,0.0,210.4936,1
CA-2017-164000,12/18/2017,12/22/2017,AH-10030,Aaron Hawkins,Corporate,Philadelphia,Pennsylvania,East,18.704,7,0.2,2.338,1
CA-2017-164028,11/24/2017,11/30/2017,JL-15835,John Lee,Consumer,San Francisco,California,West,223.58,14,0.0,87.1962,1
CA-2017-164042,5/23/2017,5/27/2017,KL-16645,Ken Lonsdale,Consumer,Houston,Texas,Central,70.148,11,2.0,-59.6544,4
CA-2017-164049,11/2/2017,11/6/2017,KH-16630,Ken Heidel,Corporate,Seattle,Washington,West,23.85,5,0.0,10.7325,1
CA-2017-164098,1/26/2017,1/27/2017,CG-12520,Claire Gute,Consumer,Houston,Texas,Central,18.16,2,0.2,1.816,1
CA-2017-164112,6/30/2017,7/4/2017,ND-18460,Neil Ducich,Corporate,Mount Vernon,New York,East,1085.42,7,0.0,282.2092,1
CA-2017-164168,11/12/2017,11/18/2017,LS-16975,Lindsay Shagiari,Home Office,Dallas,Texas,Central,256.36,16,2.2,-66.7672,6
CA-2017-164329,1/30/2017,1/30/2017,MM-17920,Michael Moore,Consumer,San Francisco,California,West,129.3,2,0.0,6.465,1
CA-2017-164364,11/12/2017,11/16/2017,CS-12355,Christine Sundaresam,Consumer,Seattle,Washington,West,47.1,8,0.0,14.9838,3
CA-2017-164378,7/15/2017,7/18/2017,MM-18055,Michelle Moray,Consumer,New York City,New York,East,729.396,15,0.1,107.2464,5
CA-2017-164707,2/18/2017,2/21/2017,CV-12805,Cynthia Voltz,Corporate,Los Angeles,California,West,287.326,8,0.2,62.4082,3
CA-2017-164756,9/18/2017,9/22/2017,SS-20140,Saphhira Shifley,Corporate,Columbus,Georgia,South,997.83,35,0.0,349.1955,8
CA-2017-164819,10/15/2017,10/19/2017,RS-19420,Ricardo Sperren,Corporate,Fairfield,Connecticut,East,13.05,5,0.0,6.003,1
CA-2017-164826,12/28/2017,1/4/2018,JF-15415,Jennifer Ferguson,Consumer,New York City,New York,East,134.524,21,0.2,56.4337,4
CA-2017-164917,12/2/2017,12/7/2017,MK-17905,Michael Kennedy,Corporate,Miami,Florida,South,47.96,5,0.2,4.1965,1
CA-2017-164959,7/11/2017,7/15/2017,KN-16390,Katherine Nockton,Corporate,Los Angeles,California,West,8.67,3,0.0,4.0749,1
CA-2017-165008,9/15/2017,9/17/2017,DO-13645,Doug O'Connell,Consumer,Salt Lake City,Utah,West,295.056,9,0.2,106.9578,1
CA-2017-165029,11/26/2017,11/30/2017,AH-10075,Adam Hart,Corporate,Atlanta,Georgia,South,12.84,3,0.0,3.7236,1
CA-2017-165099,12/11/2017,12/13/2017,DK-13375,Dennis Kane,Consumer,Abilene,Texas,Central,1.392,2,0.8,-3.7584,1
CA-2017-165155,9/21/2017,9/23/2017,BM-11575,Brendan Murry,Corporate,Los Angeles,California,West,15.51,1,0.0,3.8775,1
CA-2017-165204,11/13/2017,11/16/2017,MN-17935,Michael Nguyen,Consumer,Memphis,Tennessee,South,728.968,7,0.4,-59.6666,2
CA-2017-165323,6/17/2017,6/21/2017,SR-20740,Steven Roelle,Home Office,New York City,New York,East,3505.84,8,0.0,1676.3122,2
CA-2017-165386,8/3/2017,8/4/2017,CM-12190,Charlotte Melton,Consumer,Chicago,Illinois,Central,183.372,2,0.3,-36.6744,1
CA-2017-165491,3/20/2017,3/24/2017,HW-14935,Helen Wasserman,Corporate,Seattle,Washington,West,265.93,7,0.0,63.8232,1
CA-2017-165603,10/17/2017,10/19/2017,SS-20140,Saphhira Shifley,Corporate,Warwick,Rhode Island,East,62.92,4,0.0,15.7132,2
CA-2017-165687,11/17/2017,11/23/2017,CS-12355,Christine Sundaresam,Consumer,Salem,Virginia,South,35.04,2,0.0,12.264,1
CA-2017-165715,12/2/2017,12/8/2017,BG-11035,Barry Gonzalez,Consumer,Greensboro,North Carolina,South,32.776,1,0.2,2.4582,1
CA-2017-165757,6/22/2017,6/28/2017,PL-18925,Paul Lucas,Home Office,Philadelphia,Pennsylvania,East,50.415,10,1.6,-30.7927,3
CA-2017-165841,12/21/2017,12/28/2017,DB-13210,Dean Braden,Consumer,Paterson,New Jersey,East,517.91,11,0.0,178.9978,3
CA-2017-165904,4/7/2017,4/11/2017,HR-14770,Hallie Redmond,Home Office,Jacksonville,Florida,South,235.44,4,0.4,20.3978,2
CA-2017-166093,8/17/2017,8/24/2017,RW-19540,Rick Wilson,Corporate,Brentwood,California,West,3397.732,30,0.6,902.0742,7
CA-2017-166128,4/11/2017,4/18/2017,LW-17215,Luke Weiss,Consumer,Pasadena,California,West,241.81,12,0.0,36.2269,2
CA-2017-166142,7/15/2017,7/19/2017,MM-17260,Magdelene Morse,Consumer,Wilmington,Delaware,East,336.993,6,0.3,-35.7744,2
CA-2017-166184,3/24/2017,3/27/2017,HR-14830,Harold Ryan,Corporate,New York City,New York,East,724.846,7,0.1,160.7012,3
CA-2017-166198,4/21/2017,4/24/2017,JW-15955,Joni Wasserman,Consumer,Seattle,Washington,West,174.14,4,0.0,37.608,2
CA-2017-166296,3/13/2017,3/19/2017,KF-16285,Karen Ferguson,Home Office,Manteca,California,West,314.55,3,0.0,150.984,1
CA-2017-166317,9/22/2017,9/26/2017,JE-15610,Jim Epp,Corporate,Milwaukee,Wisconsin,Central,438.01,21,0.0,158.2877,4
CA-2017-166415,2/19/2017,2/23/2017,ME-17725,Max Engle,Consumer,Seattle,Washington,West,11.22,3,0.0,0.2244,1
CA-2017-166436,11/24/2017,11/28/2017,TS-21370,Todd Sumrall,Corporate,New York City,New York,East,983.172,7,0.1,176.622,2
CA-2017-166499,3/19/2017,3/20/2017,VG-21805,Vivek Grady,Corporate,Lakewood,New Jersey,East,8.94,3,0.0,2.4138,1
CA-2017-166576,5/16/2017,5/18/2017,JM-15865,John Murray,Consumer,Akron,Ohio,East,221.024,2,0.2,-55.256,1
CA-2017-166695,5/20/2017,5/24/2017,CC-12430,Chuck Clark,Home Office,Lakewood,California,West,868.452,10,0.4,-55.2156,3
CA-2017-166709,11/17/2017,11/22/2017,HL-15040,Hunter Lopez,Consumer,Newark,Delaware,East,10499.97,3,0.0,5039.9856,1
CA-2017-166835,11/12/2017,11/14/2017,DK-13375,Dennis Kane,Consumer,Lancaster,Pennsylvania,East,221.024,2,0.2,-55.256,1
CA-2017-166849,4/20/2017,4/26/2017,SJ-20125,Sanjit Jacobs,Home Office,Chicago,Illinois,Central,44.4,2,0.6,-52.17,1
CA-2017-166856,9/18/2017,9/22/2017,TS-21505,Tony Sayre,Consumer,Clovis,New Mexico,West,111.42,10,0.2,11.6352,2
CA-2017-166898,9/11/2017,9/13/2017,KH-16630,Ken Heidel,Corporate,Santa Ana,California,West,163.392,9,0.2,27.3252,2
CA-2017-166919,11/23/2017,11/27/2017,AH-10210,Alan Hwang,Consumer,Dallas,Texas,Central,195.96,5,0.2,19.596,1
CA-2017-166926,12/1/2017,12/8/2017,SO-20335,Sean O'Donnell,Consumer,Seattle,Washington,West,183.82,9,0.0,60.0054,2
CA-2017-166933,4/24/2017,4/28/2017,MG-17890,Michael Granlund,Home Office,Santa Barbara,California,West,1.81,1,0.0,0.6516,1
CA-2017-167003,5/23/2017,5/29/2017,VS-21820,Vivek Sundaresam,Consumer,Los Angeles,California,West,171.288,3,0.2,-6.4233,1
CA-2017-167017,11/23/2017,11/25/2017,DC-12850,Dan Campbell,Consumer,Roseville,Michigan,Central,4.36,2,0.0,0.1744,1
CA-2017-167080,6/10/2017,6/14/2017,LC-16930,Linda Cazamias,Corporate,New York City,New York,East,8.4,5,0.0,4.2,1
CA-2017-167094,10/21/2017,10/22/2017,DK-12835,Damala Kotsonis,Corporate,Springfield,Oregon,West,512.064,5,0.6,56.4074,3
CA-2017-167101,3/24/2017,3/28/2017,BM-11650,Brian Moss,Corporate,New York City,New York,East,247.92,6,0.0,118.2216,2
CA-2017-167150,12/10/2017,12/17/2017,BP-11185,Ben Peterman,Corporate,San Diego,California,West,85.504,6,0.4,30.1756,2
CA-2017-167227,11/2/2017,11/5/2017,NP-18670,Nora Paige,Consumer,Saint Louis,Missouri,Central,95.66,12,0.0,26.7374,2
CA-2017-167381,9/22/2017,9/24/2017,EH-14005,Erica Hernandez,Home Office,Lansing,Michigan,Central,269.68,11,0.0,54.4388,2
CA-2017-167395,12/2/2017,12/4/2017,KM-16720,Kunst Miller,Consumer,Lowell,Massachusetts,East,1271.17,14,0.0,364.6807,3
CA-2017-167542,8/13/2017,8/20/2017,KD-16495,Keith Dawkins,Corporate,Philadelphia,Pennsylvania,East,17.544,3,0.2,5.9211,1
CA-2017-167549,7/25/2017,7/27/2017,EM-14200,Evan Minnotte,Home Office,Dallas,Texas,Central,298.116,6,0.3,-4.2588,1
CA-2017-167626,9/3/2017,9/7/2017,MY-18295,Muhammed Yedwab,Corporate,Chicago,Illinois,Central,109.704,5,0.4,24.759,2
CA-2017-167640,3/6/2017,3/10/2017,FC-14245,Frank Carlisle,Home Office,San Francisco,California,West,528.714,19,0.2,177.5779,4
CA-2017-167661,10/5/2017,10/10/2017,MP-18175,Mike Pelletier,Home Office,San Francisco,California,West,121.816,11,0.4,48.5818,3
CA-2017-167668,5/6/2017,5/8/2017,TC-21295,Toby Carlisle,Consumer,New York City,New York,East,59.2,4,0.0,29.6,1
CA-2017-167703,2/3/2017,2/8/2017,MC-17575,Matt Collins,Consumer,Cincinnati,Ohio,East,290.781,5,0.9,31.5108,2
CA-2017-167752,1/15/2017,1/18/2017,RW-19690,Robert Waldorf,Consumer,Philadelphia,Pennsylvania,East,1958.544,9,0.4,316.5442,2
CA-2017-167871,11/18/2017,11/23/2017,AF-10870,Art Ferguson,Consumer,Homestead,Florida,South,47.328,2,0.4,14.872,2
CA-2017-167899,5/21/2017,5/26/2017,JG-15805,John Grady,Corporate,Auburn,New York,East,538.02,8,0.0,78.0183,2
CA-2017-167913,7/30/2017,8/3/2017,JL-15835,John Lee,Consumer,Mission Viejo,California,West,356.65,9,0.0,98.504,2
CA-2017-167941,11/6/2017,11/9/2017,JF-15565,Jill Fjeld,Consumer,Fayetteville,North Carolina,South,831.368,23,1.5,-1.4836,5
CA-2017-167976,11/11/2017,11/14/2017,JL-15505,Jeremy Lonsdale,Consumer,Aberdeen,South Dakota,Central,25.5,3,0.0,6.63,1
CA-2017-168102,4/24/2017,4/30/2017,CP-12340,Christine Phan,Corporate,Jacksonville,Florida,South,113.568,2,0.2,-21.294,1
CA-2017-168109,7/3/2017,7/3/2017,JK-15640,Jim Kriz,Home Office,Seattle,Washington,West,4150.972,13,0.4,981.3005,4
CA-2017-168123,3/5/2017,3/5/2017,JD-16060,Julia Dunbar,Consumer,Rochester,Minnesota,Central,375.71,11,0.0,131.8881,4
CA-2017-168172,8/6/2017,8/10/2017,SH-20395,Shahid Hopkins,Consumer,New York City,New York,East,70.12,4,0.0,21.036,1
CA-2017-168179,11/2/2017,11/7/2017,JB-16000,Joy Bell-,Consumer,Salt Lake City,Utah,West,19.44,3,0.0,9.3312,1
CA-2017-168193,3/6/2017,3/11/2017,RM-19750,Roland Murray,Consumer,New York City,New York,East,98.35,4,0.0,28.6879,2
CA-2017-168228,4/27/2017,4/29/2017,AP-10915,Arthur Prichep,Consumer,Los Angeles,California,West,183.61,9,0.0,51.4558,3
CA-2017-168389,12/11/2017,12/17/2017,DV-13045,Darrin Van Huff,Corporate,Jacksonville,Florida,South,873.811,12,1.05,-447.3414,4
CA-2017-168396,8/3/2017,8/8/2017,BD-11725,Bruce Degenhardt,Consumer,San Francisco,California,West,175.71,8,0.0,35.9964,2
CA-2017-168403,9/9/2017,9/15/2017,DK-12835,Damala Kotsonis,Corporate,Portland,Oregon,West,42.28,7,0.4,12.1134,2
CA-2017-168641,11/24/2017,12/1/2017,KA-16525,Kelly Andreada,Consumer,New York City,New York,East,518.868,15,0.2,76.4546,4
CA-2017-168655,10/12/2017,10/18/2017,ML-18040,Michelle Lonsdale,Corporate,Albuquerque,New Mexico,West,674.872,8,0.2,125.152,2
CA-2017-168739,5/29/2017,6/5/2017,HZ-14950,Henia Zydlo,Consumer,Houston,Texas,Central,65.424,4,0.6,-52.3392,1
CA-2017-168837,10/14/2017,10/17/2017,JW-15955,Joni Wasserman,Consumer,Oakland,California,West,9.46,2,0.0,3.6894,1
CA-2017-168858,11/19/2017,11/23/2017,JD-16150,Justin Deggeller,Corporate,New York City,New York,East,2521.48,10,0.0,634.555,2
CA-2017-168900,5/4/2017,5/9/2017,SH-20395,Shahid Hopkins,Consumer,Springfield,Ohio,East,2.313,1,0.7,-1.9275,1
CA-2017-168942,8/1/2017,8/5/2017,EM-13960,Eric Murdock,Consumer,San Francisco,California,West,186.54,3,0.0,50.3658,1
CA-2017-169005,11/2/2017,11/6/2017,BG-11035,Barry Gonzalez,Consumer,Springfield,Virginia,South,5.56,2,0.0,1.4456,1
CA-2017-169012,7/10/2017,7/14/2017,BF-11275,Beth Fritzler,Corporate,Columbus,Georgia,South,41.91,3,0.0,10.8966,1
CA-2017-169054,4/22/2017,4/26/2017,MO-17800,Meg O'Connel,Home Office,Philadelphia,Pennsylvania,East,254.352,3,0.2,0.0,1
CA-2017-169124,7/3/2017,7/10/2017,MB-17305,Maria Bertelson,Consumer,Citrus Heights,California,West,129.39,3,0.0,54.3438,1
CA-2017-169264,8/14/2017,8/16/2017,NP-18700,Nora Preis,Consumer,San Francisco,California,West,22.44,8,0.0,7.1592,2
CA-2017-169285,3/21/2017,3/25/2017,RW-19690,Robert Waldorf,Consumer,Lafayette,Indiana,Central,283.18,6,0.0,135.9842,2
CA-2017-169327,9/2/2017,9/4/2017,MH-17290,Marc Harrigan,Home Office,Los Angeles,California,West,702.52,15,0.2,190.421,3
CA-2017-169362,10/12/2017,10/15/2017,SP-20860,Sung Pak,Corporate,Dallas,Texas,Central,39.984,2,0.2,-1.4994,1
CA-2017-169404,4/9/2017,4/14/2017,NC-18625,Noah Childs,Corporate,York,Pennsylvania,East,103.48,6,0.9,-5.2794,2
CA-2017-169411,12/24/2017,12/29/2017,AC-10615,Ann Chong,Corporate,Rochester,New York,East,37.93,1,0.0,6.8274,1
CA-2017-169439,9/9/2017,9/13/2017,LC-17140,Logan Currie,Consumer,Cleveland,Ohio,East,92.032,7,0.4,-5.2024,2
CA-2017-169474,2/4/2017,2/9/2017,JF-15355,Jay Fein,Consumer,Rochester,New York,East,32.67,3,0.0,8.4942,1
CA-2017-169607,10/12/2017,10/15/2017,CA-12265,Christina Anderson,Consumer,New York City,New York,East,9.96,2,0.0,4.6812,1
CA-2017-169691,6/15/2017,6/18/2017,Dp-13240,Dean percer,Home Office,Maple Grove,Minnesota,Central,146.89,11,0.0,53.8191,3
CA-2017-169810,7/25/2017,7/31/2017,RB-19360,Raymond Buch,Consumer,Sioux Falls,South Dakota,Central,20.23,7,0.0,9.5081,1
CA-2017-169817,9/21/2017,9/25/2017,EB-13870,Emily Burns,Consumer,Philadelphia,Pennsylvania,East,1.908,2,0.7,-1.5264,1
CA-2017-169859,12/14/2017,12/18/2017,MP-18175,Mike Pelletier,Home Office,San Diego,California,West,134.91,22,0.2,54.3,3
CA-2017-169894,11/24/2017,11/29/2017,MV-17485,Mark Van Huff,Consumer,Mesa,Arizona,West,436.596,10,0.9,-56.7848,2
CA-2017-169901,6/15/2017,6/19/2017,CC-12550,Clay Cheatham,Consumer,San Francisco,California,West,47.976,3,0.2,4.7976,1
CA-2017-169929,9/25/2017,9/28/2017,LS-17200,Luke Schmidt,Corporate,Helena,Montana,West,39.9,5,0.0,10.374,1
CA-2017-169978,12/24/2017,12/28/2017,HG-15025,Hunter Glantz,Consumer,Oceanside,New York,East,286.14,5,0.3,53.1655,2
CA-2017-169999,6/19/2017,6/26/2017,JS-15685,Jim Sink,Corporate,New York City,New York,East,140.868,5,0.2,10.2246,2
US-2014-100279,3/10/2014,3/14/2014,SW-20275,Scott Williamson,Consumer,Royal Oak,Michigan,Central,22.38,2,0.0,10.7424,1
US-2014-100853,9/14/2014,9/19/2014,JB-15400,Jennifer Braxton,Corporate,Chicago,Illinois,Central,72.608,6,1.0,-124.568,2
US-2014-102071,5/9/2014,5/15/2014,PG-18820,Patrick Gardner,Consumer,San Francisco,California,West,235.77,7,0.0,44.3808,2
US-2014-102631,12/13/2014,12/17/2014,EB-13840,Ellis Ballard,Corporate,Chicago,Illinois,Central,94.428,3,0.6,-42.4926,1
US-2014-102715,4/11/2014,4/13/2014,JK-15370,Jay Kimmel,Consumer,Miami,Florida,South,737.2,15,0.8,129.5495,4
US-2014-103338,3/11/2014,3/15/2014,RB-19435,Richard Bierner,Consumer,Roseville,California,West,7.98,3,0.0,2.0748,1
US-2014-103905,7/14/2014,7/20/2014,AW-10930,Arthur Wiediger,Home Office,Aurora,Illinois,Central,68.204,11,1.0,-42.5674,2
US-2014-104759,3/31/2014,4/4/2014,DD-13570,Dorothy Dickinson,Consumer,Chicago,Illinois,Central,88.118,9,1.0,0.1694,2
US-2014-105137,10/10/2014,10/10/2014,RB-19435,Richard Bierner,Consumer,Columbus,Ohio,East,120.258,4,1.4,-84.7894,2
US-2014-105151,3/30/2014,3/31/2014,SG-20890,Susan Gilcrest,Corporate,New York City,New York,East,10.5,5,0.0,2.94,1
US-2014-105767,5/23/2014,5/27/2014,AR-10510,Andrew Roberts,Consumer,Philadelphia,Pennsylvania,East,79.638,13,1.3,-10.362,3
US-2014-106299,8/2/2014,8/8/2014,NZ-18565,Nick Zandusky,Home Office,Springfield,Missouri,Central,886.28,9,0.0,248.0276,3
US-2014-106334,12/27/2014,1/2/2015,JF-15490,Jeremy Farry,Consumer,San Francisco,California,West,243.12,6,0.2,28.806,2
US-2014-106992,9/19/2014,9/21/2014,SB-20290,Sean Braxton,Corporate,Houston,Texas,Central,5579.94,10,0.8,-761.9928,2
US-2014-107405,3/21/2014,3/25/2014,TS-21205,Thomas Seio,Corporate,Asheville,North Carolina,South,16.272,1,0.2,-3.8646,1
US-2014-107699,5/19/2014,5/23/2014,JH-15820,John Huston,Consumer,Midland,Michigan,Central,57.42,9,0.0,26.4132,1
US-2014-107993,11/25/2014,11/30/2014,SE-20110,Sanjit Engle,Consumer,Springfield,Oregon,West,51.016,7,0.2,8.2901,1
US-2014-109036,12/20/2014,12/25/2014,KH-16510,Keith Herrera,Consumer,Seattle,Washington,West,31.05,3,0.0,14.904,1
US-2014-109162,6/8/2014,6/12/2014,KE-16420,Katrina Edelman,Corporate,Bristol,Tennessee,South,170.352,3,0.2,10.647,1
US-2014-109456,10/16/2014,10/17/2014,LS-17245,Lynn Smith,Consumer,San Francisco,California,West,194.322,6,0.2,91.4088,2
US-2014-110674,2/12/2014,2/18/2014,SC-20095,Sanjit Chand,Consumer,Concord,California,West,129.568,2,0.2,-24.294,1
US-2014-111171,12/26/2014,12/31/2014,CA-12265,Christina Anderson,Consumer,Chicago,Illinois,Central,8.69,5,0.8,-14.773,1
US-2014-111353,11/29/2014,12/6/2014,PB-19150,Philip Brown,Consumer,New York City,New York,East,25.06,2,0.0,11.7782,1
US-2014-112200,11/22/2014,11/28/2014,TC-21475,Tony Chapman,Home Office,Bolingbrook,Illinois,Central,9.98,5,0.8,-16.467,1
US-2014-112564,4/23/2014,4/24/2014,TS-21160,Theresa Swint,Corporate,Philadelphia,Pennsylvania,East,2.502,3,0.7,-1.7514,1
US-2014-112795,8/23/2014,8/28/2014,CR-12625,Corey Roper,Home Office,Grand Rapids,Michigan,Central,19.44,3,0.0,9.5256,1
US-2014-112872,12/6/2014,12/11/2014,RC-19960,Ryan Crowe,Consumer,Springfield,Oregon,West,328.914,4,0.7,-166.1292,2
US-2014-112914,9/25/2014,9/30/2014,MT-18070,Michelle Tran,Home Office,Houston,Texas,Central,340.3128,14,1.52,-89.928,4
US-2014-112949,6/20/2014,6/27/2014,Co-12640,Corey-Lock,Consumer,Lawton,Oklahoma,Central,475.42,8,0.0,157.4166,2
US-2014-112991,12/10/2014,12/14/2014,SH-19975,Sally Hughsby,Corporate,Caldwell,Idaho,West,455.632,11,0.2,58.6966,3
US-2014-113124,3/30/2014,4/5/2014,NC-18340,Nat Carroll,Consumer,Apple Valley,Minnesota,Central,129.3,2,0.0,6.465,1
US-2014-114188,5/20/2014,5/22/2014,RF-19345,Randy Ferguson,Corporate,Dover,New Hampshire,East,211.66,20,0.0,81.3994,3
US-2014-114377,11/5/2014,11/5/2014,BG-11035,Barry Gonzalez,Consumer,Hampton,Virginia,South,149.9,5,0.0,40.473,1
US-2014-115189,12/30/2014,1/3/2015,AR-10345,Alex Russell,Corporate,Philadelphia,Pennsylvania,East,775.728,9,0.8,-242.4396,2
US-2014-115196,9/9/2014,9/13/2014,DL-12925,Daniel Lacy,Consumer,Greenville,North Carolina,South,1299.99,2,0.5,-571.9956,1
US-2014-115413,8/26/2014,9/1/2014,PP-18955,Paul Prost,Home Office,Newark,Delaware,East,158.61,6,0.0,54.9951,2
US-2014-115987,9/8/2014,9/13/2014,LH-17020,Lisa Hazard,Consumer,Tyler,Texas,Central,51.184,4,0.8,-79.3352,1
US-2014-117058,5/27/2014,5/30/2014,LE-16810,Laurel Elliston,Consumer,Chicago,Illinois,Central,17.46,6,0.8,-30.555,1
US-2014-117135,6/21/2014,6/23/2014,NP-18325,Naresj Patel,Consumer,Waynesboro,Virginia,South,425.67,5,0.0,98.9298,3
US-2014-117163,1/27/2014,2/2/2014,EJ-13720,Ed Jacobs,Consumer,San Diego,California,West,426.67,8,0.2,9.6827,3
US-2014-117170,9/17/2014,9/24/2014,KT-16465,Kean Takahito,Consumer,Raleigh,North Carolina,South,52.608,3,0.4,14.8718,2
US-2014-117380,3/28/2014,4/3/2014,MP-18175,Mike Pelletier,Home Office,Springfield,Ohio,East,330.588,1,0.4,-143.2548,1
US-2014-117744,12/2/2014,12/6/2014,MD-17860,Michael Dominguez,Corporate,Corpus Christi,Texas,Central,114.784,17,1.4,-47.3384,3
US-2014-117968,8/5/2014,8/7/2014,RS-19420,Ricardo Sperren,Corporate,Meriden,Connecticut,East,1217.38,10,0.0,318.929,3
US-2014-118486,4/6/2014,4/8/2014,SD-20485,Shirley Daniels,Home Office,Philadelphia,Pennsylvania,East,281.852,6,0.8,-16.4042,3
US-2014-118997,4/8/2014,4/12/2014,RA-19885,Ruben Ausman,Corporate,Decatur,Alabama,South,1215.92,8,0.0,316.1392,1
US-2014-119081,9/12/2014,9/19/2014,TA-21385,Tom Ashbrook,Home Office,Olathe,Kansas,Central,787.85,12,0.0,180.4258,4
US-2014-119137,7/23/2014,7/27/2014,AG-10900,Arthur Gainer,Consumer,Tucson,Arizona,West,1520.376,24,1.3,144.4608,4
US-2014-120175,11/28/2014,12/3/2014,MC-17635,Matthew Clasen,Corporate,Richmond,Indiana,Central,64.02,6,0.0,29.4492,1
US-2014-120236,9/3/2014,9/4/2014,MR-17545,Mathew Reese,Home Office,Houston,Texas,Central,7.68,5,0.8,-11.52,1
US-2014-120313,10/31/2014,11/2/2014,NL-18310,Nancy Lomonaco,Home Office,San Francisco,California,West,73.584,2,0.2,8.2782,1
US-2014-120740,4/15/2014,4/15/2014,PS-18970,Paul Stevenson,Home Office,Los Angeles,California,West,294.72,6,0.0,108.0,2
US-2014-121566,6/30/2014,7/6/2014,CS-11860,Cari Schnelling,Consumer,New York City,New York,East,9.288,4,0.2,3.744,2
US-2014-121734,4/11/2014,4/16/2014,SE-20110,Sanjit Engle,Consumer,Lewiston,Idaho,West,9.584,1,0.2,3.3544,1
US-2014-122021,10/15/2014,10/17/2014,AC-10660,Anna Chung,Consumer,Parma,Ohio,East,191.34,4,0.5,-4.9704,2
US-2014-122959,12/12/2014,12/12/2014,CY-12745,Craig Yedwab,Corporate,San Antonio,Texas,Central,210.392,2,0.8,-336.6272,1
US-2014-123183,11/19/2014,11/25/2014,GR-14560,Georgia Rosenberg,Corporate,Wilmington,Delaware,East,1271.42,21,0.0,353.6124,4
US-2014-123519,12/14/2014,12/21/2014,SS-20875,Sung Shariari,Consumer,Marion,Ohio,East,403.114,3,0.8,-9.1478,3
US-2014-124625,11/3/2014,11/7/2014,SP-20650,Stephanie Phelps,Corporate,Omaha,Nebraska,Central,89.97,3,0.0,18.8937,1
US-2014-125521,3/14/2014,3/19/2014,CK-12325,Christine Kargatis,Home Office,Chesapeake,Virginia,South,1139.92,4,0.0,284.98,1
US-2014-126340,11/8/2014,11/14/2014,EB-13870,Emily Burns,Consumer,Redding,California,West,333.576,3,0.2,25.0182,1
US-2014-126571,10/11/2014,10/15/2014,JF-15565,Jill Fjeld,Consumer,Philadelphia,Pennsylvania,East,483.336,5,0.4,78.5547,2
US-2014-127635,9/14/2014,9/18/2014,SC-20260,Scott Cohen,Corporate,Corpus Christi,Texas,Central,31.408,13,1.8,-19.627,4
US-2014-127978,3/3/2014,3/8/2014,JS-15595,Jill Stevenson,Corporate,Columbus,Ohio,East,362.242,16,0.9,-204.7542,3
US-2014-128685,4/4/2014,4/5/2014,MZ-17515,Mary Zewe,Corporate,Los Angeles,California,West,7.184,2,0.2,2.245,1
US-2014-129609,3/22/2014,3/22/2014,VM-21835,Vivian Mathis,Consumer,Portage,Indiana,Central,16.28,2,0.0,6.512,1
US-2014-130358,6/23/2014,6/26/2014,DL-13330,Denise Leinenbach,Consumer,Concord,North Carolina,South,23.12,10,0.4,2.1006,2
US-2014-130379,5/25/2014,5/29/2014,JL-15235,Janet Lee,Consumer,Chicago,Illinois,Central,104.92,4,1.4,-190.509,2
US-2014-131275,3/18/2014,3/24/2014,SC-20050,Sample Company A,Home Office,Burbank,California,West,3247.158,13,0.2,764.5338,3
US-2014-131870,9/9/2014,9/11/2014,NF-18595,Nicole Fjeld,Home Office,Lancaster,Ohio,East,91.488,15,0.4,15.5892,2
US-2014-131982,3/7/2014,3/11/2014,NP-18685,Nora Pelletier,Home Office,Des Moines,Washington,West,107.648,2,0.2,33.64,1
US-2014-132745,10/1/2014,10/5/2014,NF-18475,Neil Französisch,Home Office,Reno,Nevada,West,4.71,1,0.0,0.0,1
US-2014-133130,9/27/2014,10/1/2014,TH-21100,Thea Hendricks,Consumer,San Diego,California,West,685.9,7,0.2,85.4642,2
US-2014-133949,12/31/2014,12/31/2014,JL-15175,James Lanier,Home Office,Reno,Nevada,West,475.944,7,0.2,59.493,1
US-2014-134054,10/10/2014,10/10/2014,FC-14335,Fred Chung,Corporate,Albuquerque,New Mexico,West,255.85,7,0.0,112.574,1
US-2014-134187,11/4/2014,11/11/2014,TH-21235,Tiffany House,Corporate,Long Beach,California,West,2.94,1,0.0,0.7938,1
US-2014-134614,9/20/2014,9/25/2014,PF-19165,Philip Fox,Consumer,Bloomington,Illinois,Central,617.7,6,0.5,-407.682,1
US-2014-134712,11/29/2014,12/4/2014,BS-11380,Bill Stewart,Corporate,Skokie,Illinois,Central,12.624,2,0.2,3.945,1
US-2014-134733,9/23/2014,9/28/2014,BM-11650,Brian Moss,Corporate,San Diego,California,West,519.983,5,0.35,52.0116,2
US-2014-134971,6/7/2014,6/10/2014,BP-11095,Bart Pistole,Corporate,Peoria,Illinois,Central,12.462,3,0.8,-20.5623,1
US-2014-135881,5/23/2014,5/27/2014,GT-14710,Greg Tran,Consumer,New York City,New York,East,231.16,8,0.2,62.1914,3
US-2014-135972,9/21/2014,9/23/2014,JG-15115,Jack Garza,Consumer,Des Moines,Washington,West,2046.354,5,0.2,729.7065,2
US-2014-137155,11/1/2014,11/5/2014,DL-12925,Daniel Lacy,Consumer,Long Beach,New York,East,733.56,12,0.0,246.954,3
